ID;ESTADO;INGRESOS;CASA;PRECIO_DISPOSITIVO;GENERO;MESES;DURACION;SOBRECARGO;SALDO_RESTANTE;SATISFACCION
12782;VINCULADO;828698;130146035.4;1470500;Hombre;29;15.8;34.1505;1.9;2.06185
12783;VINCULADO;6884973;1134201470;1160411;Hombre;21;15;0;62.5;1.417256
12784;RETIRADO;2873394;474443091.3;638455;Mujer;9;2.2;179.786;20.8;7.996483
12785;VINCULADO;7742668;1226175687;1737103;Mujer;26;1.5;0;83.9;2.343639
12786;RETIRADO;949419;204958243.9;1313180;Mujer;34;15.9;159.9855;0;8.050558
12787;VINCULADO;3186563;593609809.1;2672326;Mujer;0;2.3;0;8.5;2.121116
12788;VINCULADO;7907873;1279585767;346874;Mujer;42;3.6;0;37.3;2.664563
12789;RETIRADO;7530541;1129907754;452495;Hombre;20;17;226.6691;62.7;8.475107
12790;VINCULADO;7416260;1167153217;2074573;Mujer;33;16.1;170.2748;64.6;7.945032
12791;VINCULADO;1111632;172744517.9;979860;Hombre;45;14.5;167.1938;17.9;8.010544
12792;VINCULADO;3487506;550775503.9;503735;Mujer;17;0.2;3.603668;24.4;2.833403
12793;VINCULADO;1701228;298877947.8;1815428;Mujer;0;15.4;94.8504;6.2;2.50585
12794;VINCULADO;6429337;1023643854;1874984;Hombre;31;2.1;0;70.4;2.623983
12795;RETIRADO;7735839;1241244416;484137;Mujer;28;2.3;239.5136;73.6;8.255786
12796;RETIRADO;8018126;1330133825;2929674;Hombre;13;14.8;200.778;77.8;7.934604
12797;VINCULADO;8737298;1351160761;1457087;Hombre;41;2.3;30.63752;68.4;1.804093
12798;VINCULADO;807325;164710081.7;661805;Hombre;32;14.8;0;19;2.590938
12799;RETIRADO;7271517;1205457550;1966339;Hombre;20;1.9;234.8058;61.4;8.566493
12800;VINCULADO;7506139;1160139183;1423109;Hombre;35;16.5;0;63.5;2.28819
12801;RETIRADO;1217343;252327057.5;2853160;Hombre;24;15.8;137.1397;27.3;8.284633
12802;RETIRADO;7420683;1156864550;1096953;Mujer;16;1.7;211.8698;75.9;8.068992
12803;VINCULADO;4067359;610281237.3;461251;Hombre;8;2.2;0;0;3.191896
12804;VINCULADO;3560999;529027319;499520;Mujer;24;0.6;0;0;2.314362
12805;VINCULADO;6970890;1127518897;991096;Mujer;0;3;1.586744;66.3;3.0493
12806;VINCULADO;7435501;1185553326;1316389;Hombre;25;15.5;0;69.4;2.44807
12807;RETIRADO;1799178;290338577.8;1226532;Hombre;32;16.1;182.1451;15.8;8.267013
12808;VINCULADO;3444772;580915214.5;742631;Hombre;31;1.2;17.35262;24.6;2.533396
12809;VINCULADO;7895793;1315384502;1957139;Hombre;24;1.9;5.483278;48.1;2.869144
12810;RETIRADO;8441653;1307081257;1304452;Mujer;55;14.8;0;61.7;2.955666
12811;RETIRADO;3512213;632585587;2329793;Mujer;21;3;162.7221;10.4;8.15473
12812;RETIRADO;7279285;1170060006;1494975;Mujer;34;1.5;211.4418;72.6;7.911419
12813;VINCULADO;1147517;155803571.9;744124;Mujer;14;16.2;12.07496;0;2.556909
12814;RETIRADO;3301705;511213188.5;1889029;Hombre;16;3.4;26.89477;18.9;3.270306
12815;VINCULADO;7193823;1152358077;468556;Hombre;21;1.9;0;74.9;2.834944
12816;VINCULADO;6983767;1112570381;898850;Mujer;32;2.3;25.18287;69;2.786722
12817;VINCULADO;2816277;446862572.7;649445;Mujer;22;1.7;79.95863;4.8;2.578231
12818;RETIRADO;2297845;416953034.4;993773;Hombre;10;3.7;227.4377;15;8.433571
12819;RETIRADO;401148;102770234.7;1323427;Hombre;35;16.4;172.5172;13.3;7.372851
12820;VINCULADO;3163093;545493274.9;364626;Hombre;13;2.9;313.1617;6.4;8.169411
12821;RETIRADO;6555602;1101871473;1783241;Hombre;32;2.8;162.8102;54.2;8.391151
12822;VINCULADO;7159066;1171526890;1913449;Mujer;60;16.4;0;91.7;2.651004
12823;VINCULADO;6944969;1129591804;334535;Mujer;20;16.8;29.73266;62.7;2.376698
12824;VINCULADO;7786355;1236481308;1515935;Hombre;14;2.2;3.058039;52.6;2.543126
12825;RETIRADO;8307632;1284793218;1180336;Mujer;28;2.8;204.9265;84.4;8.503133
12826;RETIRADO;7334504;1135586526;1405272;Hombre;26;15.2;161.504;69;8.252267
12827;RETIRADO;3622362;557142641.9;486047;Mujer;29;2.1;232.3555;19;8.822981
12828;VINCULADO;7078326;1097137134;1118736;Mujer;10;2.3;28.33541;58.1;3.178098
12829;RETIRADO;6972684;1124921822;1984346;Mujer;11;16.1;129.2663;50;8.442167
12830;VINCULADO;985528;237555830.4;1988616;Mujer;13;14.7;0;2.2;2.693999
12831;RETIRADO;8002190;1279673540;907841;Hombre;38;0.7;146.9127;79.6;8.797421
12832;RETIRADO;7588829;1203186945;401857;Hombre;16;2.1;163.9959;84;8.098219
12833;VINCULADO;2775292;428961288.1;1471499;Mujer;34;1.2;20.72839;10.2;2.325585
12834;VINCULADO;7540077;1255363743;1580451;Mujer;30;17.3;5.846284;54.2;2.848029
12835;RETIRADO;4169482;679949453.3;2197796;Mujer;4;2;154.6086;10.7;7.913391
12836;VINCULADO;4335469;660100117.4;1470982;Mujer;38;3.1;180.3827;0.5;8.624774
12837;VINCULADO;7480298;1185890251;1173075;Hombre;20;15.7;0;92.8;2.07029
12838;VINCULADO;3250050;488853596.2;1112722;Hombre;23;2.3;14.638;4.9;3.530822
12839;VINCULADO;7540991;1231007983;1835421;Mujer;27;16.6;0;72.6;3.06199
12840;RETIRADO;261812;32415191.42;1020806;Hombre;16;15.8;198.1631;16.4;8.653755
12841;RETIRADO;6794470;1171742325;3008730;Mujer;1;16;262.2743;69.6;8.49169
12842;RETIRADO;7131696;1148214659;2203783;Mujer;29;0.3;230.9895;78;7.936518
12843;VINCULADO;3414063;567543260.4;1804358;Mujer;52;1.6;0;21;3.331639
12844;RETIRADO;3061659;582599233.9;2332363;Mujer;34;2.8;250.1076;13;8.076207
12845;RETIRADO;7844294;1229899332;463220;Hombre;30;17.2;284.7983;101.2;8.088585
12846;VINCULADO;7084449;1193509003;1829651;Mujer;34;17;45.41479;68.3;2.762235
12847;VINCULADO;1003998;200310632.8;1253980;Mujer;14;15.7;47.82771;9.5;3.289617
12848;VINCULADO;4145234;636047493.1;1318108;Mujer;0;2.2;38.13058;7.1;2.967448
12849;VINCULADO;5007387;789893497.4;1444820;Mujer;23;1.8;51.50242;19.2;2.629381
12850;RETIRADO;7467593;1187348932;2155731;Hombre;10;15.9;234.9695;51.2;8.580286
12851;VINCULADO;1369411;298343681.9;3569327;Hombre;32;17.2;18.09352;29.2;2.902255
12852;RETIRADO;7104525;1083622815;325669;Hombre;37;2.7;200.8348;76.9;8.717104
12853;VINCULADO;7204590;1209684706;3500478;Hombre;46;3.2;16.45628;82.5;3.268467
12854;RETIRADO;2898012;454074249.9;938126;Hombre;33;1.8;245.4122;13.6;8.377426
12855;RETIRADO;7997410;1292054091;1689050;Hombre;39;15.8;229.7768;75.1;8.391358
12856;VINCULADO;647488;104639678.4;441282;Mujer;15;15.7;29.27625;13.7;1.733517
12857;VINCULADO;8412165;1327433865;470405;Mujer;5;17.6;0;52.6;2.976966
12858;RETIRADO;1155446;241153734.8;2587547;Mujer;28;16.6;202.9333;23.6;8.38319
12859;VINCULADO;1083477;171028253.7;1233550;Mujer;56;17.1;42.02291;14.4;2.910444
12860;RETIRADO;987659;258902841.2;2371759;Hombre;31;14.6;202.4821;10.9;7.606097
12861;RETIRADO;1011162;168921140.5;894596;Mujer;52;15.9;248.456;11;8.173554
12862;VINCULADO;150000;98590441.31;1829326;Hombre;48;16.2;14.81432;0;3.13579
12863;RETIRADO;7642930;1223463016;1057859;Hombre;23;16.6;186.9601;73.8;8.141664
12864;VINCULADO;8427654;1300076214;1566929;Hombre;21;17.5;32.19977;48.5;2.4043
12865;VINCULADO;6805368;1089404703;1637396;Mujer;39;14.1;27.3652;61.2;3.209227
12866;VINCULADO;977563;136137391.3;354668;Mujer;26;18.3;43.86427;12.8;2.690684
12867;RETIRADO;4076902;677343498.3;2048836;Mujer;14;2.9;185.5875;21.6;7.908863
12868;VINCULADO;3444621;532738080;618578;Hombre;45;0.2;14.59336;9.7;2.588129
12869;VINCULADO;7392890;1157679160;2150188;Hombre;16;15.7;95.51588;52;3.287778
12870;RETIRADO;1216277;244198365.6;2313552;Hombre;38;15.3;188.1709;16.4;8.471679
12871;RETIRADO;8163838;1240665638;310873;Hombre;15;15;0;72.4;2.38138
12872;VINCULADO;1083835;158371666.5;472581;Hombre;11;14.5;52.54397;5.9;2.316517
12873;VINCULADO;1982322;281381726.5;891629;Hombre;26;15.3;29.51949;0;2.756523
12874;RETIRADO;8688623;1386227663;1135922;Mujer;48;0.1;244.0719;79.6;8.822295
12875;RETIRADO;8028682;1259526655;1663126;Hombre;21;16.5;261.5442;77.2;8.192169
12876;RETIRADO;7585417;1224489468;384393;Mujer;36;1.9;186.1328;33.1;8.205008
12877;RETIRADO;3205820;537264510.6;1376564;Mujer;39;1.9;0;3.3;2.370184
12878;VINCULADO;1205293;254310084.5;1380807;Mujer;38;15.9;0;26.7;2.857123
12879;RETIRADO;3184680;514936178.2;507298;Mujer;47;2.5;7.618089;37.7;2.667099
12880;VINCULADO;7682919;1267779817;3315696;Hombre;0;1.3;58.95296;50.6;3.475948
12881;RETIRADO;308529;106406995;940722;Mujer;30;16.3;175.339;10.5;8.304059
12882;RETIRADO;3850903;656704340;2929179;Hombre;16;3.5;195.8506;3.9;8.070591
12883;RETIRADO;8370927;1380427937;2050108;Mujer;19;1.4;212.8803;85.1;8.151233
12884;VINCULADO;3770017;622008868.4;1478219;Mujer;0;1.6;30.20189;22.3;2.548574
12885;VINCULADO;575820;100166165.9;1919097;Hombre;41;15.2;0;14.6;2.202996
12886;VINCULADO;7694256;1197092041;1440417;Mujer;26;14.4;0;95.7;1.691959
12887;VINCULADO;7262890;1115387588;983966;Hombre;15;17.9;41.49664;42.8;2.162701
12888;RETIRADO;3215298;538864189.9;1118541;Hombre;36;0.3;214.834;12.4;8.042252
12889;RETIRADO;8121228;1254297377;719222;Hombre;49;17.2;206.4824;63.4;8.169293
12890;RETIRADO;1403172;237477775.6;908336;Hombre;33;15.1;221.7265;18.3;8.417878
12891;VINCULADO;2215620;362766997.3;883389;Mujer;14;1.9;48.02598;38.2;2.053975
12892;RETIRADO;1063455;160031915.2;250902;Hombre;17;13.5;303.922;27;8.491301
12893;RETIRADO;7880532;1241053232;1142367;Hombre;19;17.5;19.16902;78.3;2.603771
12894;RETIRADO;3655753;587618323.9;2110744;Hombre;25;2.1;246.4041;7.2;8.266733
12895;RETIRADO;3051832;496769317.6;607452;Mujer;30;3.5;149.2521;14.9;8.291143
12896;VINCULADO;8189044;1305857561;337170;Hombre;25;15.2;0;62.6;3.384095
12897;RETIRADO;7644675;1269433065;1550513;Mujer;41;1.5;210.6092;51.3;8.621998
12898;RETIRADO;1096103;243373478.1;1182270;Mujer;32;17.6;172.2658;1.5;8.91678
12899;VINCULADO;3363553;530933720.7;2230617;Hombre;46;0.9;6.376699;21.2;3.160109
12900;VINCULADO;8029756;1227348375;517202;Hombre;73;14.9;40.1148;77.2;2.753579
12901;VINCULADO;7929715;1279733268;443378;Mujer;43;16.1;17.86808;36.9;2.118143
12902;VINCULADO;7552245;1183734639;1524528;Mujer;31;2.7;0;79.5;3.150893
12903;VINCULADO;7690439;1253233583;1544251;Hombre;25;1.7;154.542;60.7;8.658006
12904;RETIRADO;2390832;385190015.5;372885;Mujer;22;0.4;182.025;16.6;8.427083
12905;RETIRADO;7800335;1268383216;1683643;Mujer;11;14.9;261.6056;55.7;8.017378
12906;VINCULADO;2893576;515209685.7;726176;Mujer;18;3.9;0;29.3;1.778758
12907;VINCULADO;7576246;1189192473;1293872;Mujer;12;2;37.15197;106.1;3.058225
12908;VINCULADO;7200996;1160183126;1191037;Mujer;20;16.7;24.91416;78.5;2.867271
12909;VINCULADO;6982153;1118323319;1964692;Mujer;25;16.1;23.15427;63.5;2.921007
12910;RETIRADO;7868865;1299490859;1536225;Mujer;31;17.9;203.4849;67.2;8.283605
12911;VINCULADO;7712899;1267782833;1824701;Hombre;18;17;12.12694;73.8;3.003181
12912;VINCULADO;7521275;1181095000;896159;Hombre;13;16.2;0;65.1;3.54269
12913;VINCULADO;508245;92741579.08;415954;Hombre;40;16.3;3.562478;19.6;2.802995
12914;VINCULADO;7796610;1271606362;2741313;Hombre;41;1.7;63.67754;98.7;2.945049
12915;RETIRADO;3152442;530223476.1;304683;Mujer;30;1;74.11883;19.3;7.951279
12916;RETIRADO;1747992;294919360.8;1646480;Mujer;12;16;148.4738;8.8;8.021325
12917;RETIRADO;7223495;1123708128;1231558;Hombre;31;15.2;117.629;58.8;8.211113
12918;VINCULADO;8009220;1298835518;2017294;Mujer;7;2.3;40.17775;69.3;3.304917
12919;VINCULADO;1075670;207152657.6;710320;Hombre;28;17.6;35.62965;18.5;1.817254
12920;RETIRADO;4224422;678950526.9;714045;Mujer;31;1.9;196.3448;15.6;8.97179
12921;VINCULADO;7459767;1193335145;1595284;Hombre;39;0;5.988098;97.1;2.414051
12922;VINCULADO;8108937;1255753903;1608381;Hombre;19;1.8;3.593439;80.8;2.977008
12923;VINCULADO;7592257;1234598803;2092415;Hombre;33;15.1;30.81552;71.9;2.103466
12924;RETIRADO;7561697;1165769270;449969;Mujer;52;0;18.49058;103.5;2.308272
12925;VINCULADO;920402;232714800.5;2393040;Hombre;46;17.7;0;0;3.245198
12926;RETIRADO;2523363;416671828.6;1183520;Mujer;36;2.6;285.703;19;7.828739
12927;RETIRADO;164078;18957142.71;377598;Hombre;11;15.2;326.7022;0;8.193807
12928;RETIRADO;7148772;1174838318;2450098;Hombre;35;1.5;152.1617;59.4;7.989553
12929;VINCULADO;1156396;211715796.7;1845986;Mujer;0;14.5;182.3842;0.1;8.65456
12930;VINCULADO;6297308;1082962441;2412255;Mujer;66;14.9;100.7847;40.1;2.619812
12931;VINCULADO;2833872;531383090.4;2852070;Hombre;0;0.7;0;7.2;2.03994
12932;VINCULADO;3535844;602683920.2;2079598;Hombre;37;2.2;24.21531;11.5;2.6317
12933;RETIRADO;847439;189042954.1;3311642;Mujer;5;14.1;167.6836;14.9;8.294486
12934;RETIRADO;2555735;451135113.9;795624;Mujer;2;1.3;258.2611;8;8.420995
12935;RETIRADO;1874172;297913305.4;358888;Mujer;31;16.6;190.3779;2.9;8.133491
12936;RETIRADO;7750787;1211987230;420074;Hombre;13;2.2;120.6308;60.6;8.952402
12937;RETIRADO;8005181;1276846372;564828;Mujer;40;1.8;175.4026;58.5;7.750631
12938;RETIRADO;3654984;633744597.2;3395754;Mujer;30;2.5;223.2814;16.3;8.196432
12939;RETIRADO;7329275;1109722359;369465;Hombre;19;1.3;54.66831;84;2.502106
12940;RETIRADO;7553123;1249285255;1798418;Hombre;17;17.1;160.0717;74.1;7.717383
12941;VINCULADO;1010635;163879625.5;1264459;Mujer;0;15.9;247.8947;32;7.77119
12942;RETIRADO;7695568;1325706888;3445768;Hombre;38;2.4;113.2569;93.2;8.446142
12943;VINCULADO;2951783;515888228.8;2592571;Hombre;15;0;28.56616;0;2.792364
12944;RETIRADO;7901959;1244693041;1832789;Hombre;26;16;151.5187;80;9.105383
12945;RETIRADO;7441701;1191699848;945378;Hombre;15;16.8;141.8665;72.6;7.956041
12946;VINCULADO;1150783;220830714.5;1066470;Mujer;4;15.1;0;14.4;3.042724
12947;RETIRADO;7861706;1205076702;499633;Mujer;16;0.8;40.59549;61;2.534166
12948;RETIRADO;1219122;169775211.8;1063143;Hombre;26;17.2;314.4174;21.7;8.56868
12949;RETIRADO;6507048;1060351327;1347439;Hombre;9;1.1;190.0873;70.8;8.326383
12950;RETIRADO;7065759;1103583571;1610679;Mujer;36;17.9;212.5823;70.8;7.453167
12951;VINCULADO;7531412;1258471366;1766193;Mujer;14;2.1;44.04328;73.7;2.735937
12952;RETIRADO;6149051;964336973.7;1722796;Hombre;23;16.1;240.7448;87;7.738334
12953;VINCULADO;7886407;1184877280;406939;Mujer;24;0;0;57.2;3.700948
12954;VINCULADO;7168928;1201241962;1935214;Mujer;13;15.8;0;91.4;2.947864
12955;VINCULADO;750665;194174711.4;1385524;Mujer;22;16;37.02294;9.1;3.100687
12956;RETIRADO;7700449;1194251843;1703790;Hombre;24;2.1;246.4312;83;9.171735
12957;VINCULADO;3606240;546584893.2;685033;Hombre;6;2.8;51.9607;0.4;2.128159
12958;VINCULADO;1434944;278991268.3;584077;Hombre;25;17.7;18.29269;9.8;2.67089
12959;RETIRADO;505594;186056753.9;2353191;Mujer;27;17.7;244.7373;20.7;8.347332
12960;VINCULADO;7402890;1197434572;1672623;Mujer;29;17.3;0;71.4;3.094972
12961;VINCULADO;150000;66370250.57;871822;Hombre;20;17.6;43.74387;33.6;2.317169
12962;VINCULADO;150000;33977077.91;2005278;Hombre;18;16.8;14.90518;17.9;3.258719
12963;RETIRADO;3486006;607377469.2;1128980;Hombre;27;1.1;281.3551;0;7.823411
12964;VINCULADO;1900418;258927679.7;413240;Mujer;22;16.6;19.33225;26.7;2.648991
12965;RETIRADO;7410454;1161958404;824816;Mujer;36;0.9;136.8156;78;7.814927
12966;RETIRADO;6966502;1131394027;2294555;Hombre;0;15.4;191.7366;86.9;7.671799
12967;RETIRADO;7616525;1213949709;1277338;Mujer;27;15.2;231.9732;56.1;8.266773
12968;VINCULADO;2542244;456364623.5;1415941;Mujer;51;2.5;14.96422;9.1;1.977204
12969;VINCULADO;1542635;271626224.3;373863;Hombre;32;15.5;8.218623;26;2.749755
12970;RETIRADO;3492875;513591371;497943;Mujer;19;1.9;46.84475;17.5;2.387617
12971;VINCULADO;897565;158126337.7;344886;Hombre;25;16.9;0;17;3.365869
12972;RETIRADO;3359735;537217410.1;1841796;Hombre;42;2.3;294.0248;21.6;8.210268
12973;VINCULADO;7024279;1143279954;1276882;Hombre;15;1.3;163.0096;62.4;8.249644
12974;VINCULADO;6982140;1066375616;1249132;Hombre;35;17.4;35.73898;72.3;1.81826
12975;VINCULADO;6136964;962671761.7;1743265;Hombre;22;16.7;13.82874;80.8;2.84207
12976;RETIRADO;7335638;1116236804;841809;Mujer;26;15.3;99.89694;62.6;7.861398
12977;VINCULADO;7260595;1190524345;1614285;Hombre;5;15.9;0;102.8;3.240258
12978;RETIRADO;3062087;507626716.9;513624;Mujer;48;3.2;259.6659;10.2;7.876385
12979;VINCULADO;7282955;1135555683;467988;Mujer;47;16.8;21.87189;58.9;2.551929
12980;VINCULADO;7360669;1162374778;2265672;Hombre;52;0;11.16805;47;2.862369
12981;VINCULADO;7208184;1096872418;492729;Hombre;30;1.6;16.93009;75.2;2.001211
12982;RETIRADO;413277;82271651.97;2379534;Mujer;11;17;24.16402;18.4;7.529342
12983;RETIRADO;7774171;1245376255;1129113;Mujer;19;16.3;262.747;61.1;8.333369
12984;VINCULADO;3424467;613707050.4;2477047;Mujer;46;1.6;0;21.7;3.134543
12985;VINCULADO;7274946;1182539222;1439004;Mujer;28;2.8;112.8823;68.2;8.520675
12986;RETIRADO;7203062;1132900446;2410663;Mujer;38;16.3;162.0991;66.4;8.04459
12987;RETIRADO;3828221;628981306.1;1398632;Hombre;30;3;172.6142;12.7;8.517523
12988;RETIRADO;949423;185736406.9;2222420;Hombre;34;15.7;283.6154;7.1;7.607999
12989;RETIRADO;6331879;1063369082;1520292;Hombre;17;1.1;241.7688;68.4;7.695036
12990;RETIRADO;3382657;564550494.8;592095;Mujer;31;4.2;172.1231;5.1;8.216564
12991;VINCULADO;8023443;1298102177;334728;Hombre;32;16.5;26.0541;84.8;3.161729
12992;RETIRADO;3285586;530412824.8;1530381;Hombre;38;2.6;216.6079;20;8.674141
12993;RETIRADO;6627494;1052220885;1428279;Mujer;14;17.1;0;85.9;2.55353
12994;VINCULADO;638061;92549010.92;727024;Mujer;25;17.2;30.95698;27;3.265706
12995;RETIRADO;6681125;1074791259;1764778;Hombre;40;15;159.1752;74.7;8.058425
12996;RETIRADO;2203712;409994286.5;786795;Mujer;27;3.7;157.422;48.9;8.722527
12997;VINCULADO;6320213;995202382.8;1089832;Mujer;21;1.7;23.06034;76.2;1.644045
12998;RETIRADO;1840854;366286876.6;1710623;Mujer;31;16.1;13.77842;28.8;3.515542
12999;RETIRADO;8386920;1393063147;1888280;Hombre;31;2.8;141.3687;71.8;8.416191
13000;RETIRADO;6634961;1035752278;2240505;Hombre;9;2.1;213.5496;51.2;8.558845
13001;VINCULADO;3672335;584431718;472906;Mujer;29;1.5;39.08808;7.1;2.683
13002;RETIRADO;6261630;995784139.8;1924022;Mujer;34;2.3;162.3102;71.6;8.5202
13003;VINCULADO;4013568;688841304.2;1700584;Hombre;14;2.5;41.59986;24.4;2.350362
13004;VINCULADO;7607111;1245919711;1649172;Mujer;28;3.4;29.07258;62.2;2.63463
13005;VINCULADO;1294307;249917381.7;684731;Hombre;26;14.7;0;9.4;3.667034
13006;RETIRADO;6942510;1128837171;1101740;Hombre;18;3;201.6349;76.5;8.725422
13007;RETIRADO;1358685;199293257.6;884905;Hombre;23;14.7;172.8855;11.5;8.4775
13008;RETIRADO;7582772;1191449907;1319070;Mujer;31;15.7;62.8511;99;8.193818
13009;VINCULADO;3047189;454706614.8;810136;Hombre;51;1;0;14.9;2.564967
13010;VINCULADO;3132096;524712356.4;1570383;Hombre;27;2.1;1.223665;28.2;3.326806
13011;VINCULADO;8169952;1335911724;1524752;Hombre;0;2.8;38.76134;71.3;1.566887
13012;RETIRADO;7508502;1162426572;668388;Mujer;37;15.6;233.4251;83.5;7.849044
13013;RETIRADO;2738656;456995475.5;985570;Mujer;22;3;240.1397;21.4;8.190561
13014;RETIRADO;8534639;1341750309;1560908;Mujer;29;2.6;175.2668;53.5;7.713596
13015;RETIRADO;8117262;1265550509;888678;Hombre;28;2.4;259.4218;108.2;7.876418
13016;VINCULADO;478475;148182746;1842166;Hombre;17;15.1;33.97439;6;3.26817
13017;RETIRADO;7144947;1134403068;313839;Mujer;8;15;253.6496;61.2;7.70152
13018;VINCULADO;3655263;610422363.1;1573947;Mujer;18;3;2.962331;1.7;3.152798
13019;RETIRADO;7667875;1178701914;1599326;Hombre;11;1.7;107.0525;90.8;7.919682
13020;VINCULADO;2094095;369290306;530432;Hombre;22;13.4;44.07796;25;2.740164
13021;VINCULADO;7961033;1236234520;1822327;Hombre;2;16.2;0;113.4;1.838738
13022;VINCULADO;3490360;629236150.9;1722655;Hombre;31;3.2;39.29278;14.3;3.128814
13023;VINCULADO;6521448;1084845883;1859895;Hombre;15;16.6;61.20269;73.8;2.334911
13024;RETIRADO;3308742;549031361;464517;Hombre;4;0.8;157.7859;35.3;7.86203
13025;RETIRADO;1095269;255730744.1;1723376;Hombre;15;17.4;316.2771;22.4;8.690273
13026;RETIRADO;8151693;1356374016;2181741;Mujer;15;0.4;221.3491;60.2;8.223365
13027;VINCULADO;2894587;451896750.1;1689922;Hombre;37;2.1;3.425003;20.7;2.249823
13028;RETIRADO;7225593;1102143364;706289;Hombre;19;3.4;119.0618;40.8;8.543627
13029;VINCULADO;7728809;1197156376;438084;Mujer;0;3.6;0;44.2;3.29688
13030;RETIRADO;2341900;412121216.1;1594199;Hombre;17;2;176.1037;0;8.050844
13031;RETIRADO;7806238;1237504744;1631142;Mujer;20;16.8;255.6504;58.8;8.240854
13032;RETIRADO;626560;158257127.4;1728404;Hombre;49;16;162.2201;7.7;8.279643
13033;VINCULADO;2234893;425415587.1;3500726;Hombre;1;16.1;0;0.5;3.685136
13034;RETIRADO;7580092;1261804624;2161424;Mujer;32;16;312.569;74.3;7.668687
13035;RETIRADO;4466739;664934126.3;575195;Mujer;6;2.9;246.9433;14.5;8.15661
13036;RETIRADO;6726404;1083569257;2021922;Hombre;33;14.6;94.63956;90.5;3.403605
13037;RETIRADO;7780754;1260817225;1170282;Mujer;5;0.1;0;93.6;2.19815
13038;RETIRADO;6316875;978881329.7;1425589;Hombre;13;15.7;139.9347;64.1;8.549469
13039;RETIRADO;150000;85773109.92;1630369;Mujer;29;15.5;209.8306;12.6;9.213938
13040;VINCULADO;4070302;616571787;1402324;Hombre;0;1.4;33.92586;11.5;3.014639
13041;VINCULADO;7408615;1143552774;442200;Hombre;29;15.3;44.44664;90.3;2.978697
13042;RETIRADO;788704;169376499.9;1167651;Mujer;19;16.6;195.8432;19;8.627974
13043;RETIRADO;6559677;1096703419;1908166;Hombre;24;2;238.0597;89.7;8.066405
13044;VINCULADO;6438005;1059322576;1123450;Mujer;45;1.5;34.76696;82.8;2.61952
13045;VINCULADO;3879741;680766008.3;1825769;Mujer;28;3.6;0;19.4;2.542745
13046;RETIRADO;2332180;351585888.5;1151774;Mujer;55;16.1;173.0648;12.2;8.394689
13047;RETIRADO;670764;161013993.1;541112;Hombre;19;17.7;244.4117;13.2;8.16938
13048;VINCULADO;1375828;254924577.6;709437;Hombre;57;16.4;0;19.7;3.313651
13049;VINCULADO;6296703;984002858.7;622617;Hombre;33;16;10.83957;51.7;2.16105
13050;VINCULADO;3742139;573060154.9;690997;Mujer;34;2.7;0;13.8;2.284144
13051;VINCULADO;7120219;1144976865;3049356;Mujer;0;1.3;212.3351;77.3;8.670546
13052;RETIRADO;2791078;455729838.7;2009825;Hombre;20;2.6;187.5245;18.6;7.690035
13053;RETIRADO;3911515;618026599.2;758209;Mujer;2;2;115.3856;27.1;8.065107
13054;RETIRADO;2911739;473366073.9;306427;Mujer;39;2.2;0;11.4;2.761275
13055;VINCULADO;2761055;409274128.9;460034;Hombre;8;2.7;14.78402;17.3;2.384321
13056;VINCULADO;3573131;626422517.2;3669687;Hombre;20;1.6;215.7552;24.9;7.755179
13057;RETIRADO;5590493;915846901.2;1737856;Hombre;29;15.3;147.3882;91.5;8.718591
13058;RETIRADO;7450595;1172587267;317963;Hombre;7;15.6;0;60.7;3.374253
13059;VINCULADO;1327969;236833384.4;291515;Hombre;34;15.9;0;17.9;2.813486
13060;VINCULADO;7423676;1186053538;424198;Mujer;22;1.7;0;55.4;2.283772
13061;RETIRADO;933598;227038356.6;1617395;Hombre;17;16.5;21.00607;22.1;1.920275
13062;RETIRADO;1736110;317266684.8;1180436;Mujer;33;16.5;136.2173;22.6;8.452527
13063;VINCULADO;1406796;289935863.5;1006911;Mujer;22;15.4;0;3.7;3.074764
13064;VINCULADO;5949234;955446254.1;728983;Hombre;17;15.5;7.939495;114;2.5069
13065;VINCULADO;4072249;709266390.6;1810477;Hombre;22;2.6;38.00177;30.7;2.490602
13066;RETIRADO;1855011;319533257.5;1490914;Hombre;18;16.7;272.4114;38.8;8.20244
13067;VINCULADO;7670073;1198502104;1436091;Hombre;0;1.9;0;75.5;1.768517
